Co_ID;PO ID;Exchange;Name;" Root
Ticker "; MarketCap ; OutstandingShares ;Sector; Sub-Sector ;"HQ
Location";"HQ
Region";Listing Type;Listing Date;Interlisted;OTC;CPC;CompositeIndex;2024 Venture 50;USA City;Asia Region;Israel Related;Clean Technology Primary Industry;Cleantech Sub-Sector;"Consumer Products & Services
Sub-Sector"; Life Sciences Sub-Sector ; Real Estate Sub-Sector ; Technology Sub-Sector ;Trust; Volume ; Value ; Trades ; MonthsTrading 
V-04812;1185620;TSXV;Total Helium Ltd.;TOH; 1 535 903 ; 102 393 542 ;Oil & Gas;;CO;USA;Other;20211111;;OTCQX;;;;Denver;;;;;;;;;; 34 921 421 ; 1 292 759 ; 1 778 ;11
V-01987;1023538;TSXV;Total Telcom Inc.;TTZ; 6 367 553 ; 25 990 013 ;Technology;;BC;Canada;;;;;;;Y;;;;;;;;; Software ;; 3 901 750 ; 1 182 957 ; 895 ;11
V-01988;1023552;TSXV;Totally Hip Technologies Inc.;THP; 19 001 563 ; 122 590 730 ;Technology;;BC;Canada;;;;;;;;;;;;;;;; Internet Software & Services ;; 86 000 ; 13 571 ; 15 ;7
V-04953;1186625;TSXV;Totec Resources Ltd.;TOTC.P; 827 010 ; 6 126 000 ;CPC;;BC;Canada;IPO/CPC;20230310;;;Y;;;;;;;;;;;;; 82 501 ; 10 810 ; 12 ;8
V-01991;752876;TSXV;Tower Resources Ltd.;TWR; 20 253 710 ; 155 797 767 ;Mining;;BC;Canada;;;;;;;;;;;;;;;;;; 19 438 200 ; 1 872 239 ; 1 987 ;11
V-04813;1185460;TSXV;Trail Blazer Capital Corp.;TBLZ.P; 1 425 000 ; 15 000 000 ;CPC;;BC;Canada;IPO/CPC;20211112;;;Y;;;;;;;;;;;;; 188 000 ; 21 658 ; 13 ;3
V-00027;27552;TSXV;Trailbreaker Resources Ltd.;TBK; 11 348 354 ; 40 529 834 ;Mining;;BC;Canada;;;;OTCQB;;;;;;;;;;;;;; 10 830 528 ; 4 977 900 ; 3 889 ;11
V-03786;1121424;TSXV;Trans Canada Gold Corp.;TTG; 2 821 244 ; 51 295 337 ;Oil & Gas;;BC;Canada;Other;20110610;;OTCQB;;;;;;;;;;;;;; 15 442 440 ; 1 050 853 ; 1 711 ;11
V-03741;1133295;TSXV;Transatlantic Mining Corp.;TCO; 7 797 592 ; 86 639 916 ;Mining;;BC;Canada;Other;20110325;;;;;;;;;;;;;;;; 8 550 278 ; 690 264 ; 964 ;11
V-04374;1178715;TSXV;Transcontinental Gold Corp.;TCG.P; 247 800 ; 7 080 000 ;CPC;;BC;Canada;IPO/CPC;20170926;;;Y;;;;;;;;;;;;; 214 796 ; 10 160 ; 39 ;9
V-00499;1095568;TSXV;Transforma Resources Corporation;TFM; 595 082 ; 23 803 266 ;Mining;;BC;Canada;QT;20061114;;;Y;;;;;;;;;;;;; 465 611 ; 17 226 ; 39 ;5
V-03850;1144986;TSXV;Transition Metals Corp.;XTM; 3 933 993 ; 71 527 137 ;Mining;;ON;Canada;IPO;20110826;;;;;;;;;;;;;;;; 9 561 616 ; 607 208 ; 979 ;11
V-04880;1186225;TSXV;Transition Opportunities Corp.;TOP.P; 250 000 ; 10 000 000 ;CPC;;AB;Canada;IPO/CPC;20220420;;;Y;;;;;;;;;;;;; 60 834 ; 2 183 ; 4 ;3
V-02004;38078;TSXV;Tres-Or Resources Ltd.;TRS; 2 523 386 ; 25 233 863 ;Mining;;BC;Canada;;;;;;;;;;;;;;;;;; 607 912 ; 50 297 ; 109 ;11
V-04801;1185605;TSXV;Treviso Capital Corp.;TRV.P; 180 000 ; 9 000 000 ;CPC;;BC;Canada;IPO/CPC;20211027;;;Y;;;;;;;;;;;;; 858 120 ; 19 692 ; 40 ;11
V-04485;1180630;TSXV;Tribe Property Technologies Inc.;TRBE; 13 291 122 ; 33 227 806 ;Technology;;BC;Canada;QT;20210325;;OTCQB;Y;;;;;;;;;;; Software ;; 3 338 350 ; 1 577 802 ; 1 583 ;11
V-00704;30052;TSXV;Tribeca Resources Corporation;TRBC; 21 288 741 ; 66 527 316 ;Mining;;BC;Canada;RTO;20221102;;OTCQB;;;;;;;;;;;;;; 4 020 411 ; 1 159 477 ; 617 ;11
V-04351;1178845;TSXV;Trifecta Gold Ltd.;TG; 2 264 232 ; 30 189 756 ;Mining;;BC;Canada;Other;20170615;;;;;;;;;;;;;;;; 7 842 670 ; 429 154 ; 726 ;11
V-01497;1023157;TSXV;Trigon Metals Inc.;TM; 37 082 372 ; 44 145 681 ;Mining;;ON;Canada;;;;OTCQB;;;;;;;;;;;;;; 27 919 005 ; 8 704 362 ; 11 785 ;11
V-04643;1183835;TSXV;Trillium Acquisition Corp.;TCK.P; 171 714 ; 17 171 400 ;CPC;;ON;Canada;IPO/CPC;20200505;;;Y;;;;;;;;;;;;; 297 827 ; 5 527 ; 17 ;5
V-03149;1138245;TSXV;Tristar Gold Inc.;TSG; 29 392 486 ; 279 928 441 ;Mining;;TX;USA;;20100721;;OTCQX;;;;Houston;;;;;;;;;; 14 356 708 ; 2 001 194 ; 2 295 ;11
V-02367;1108201;TSXV;Triumph Gold Corp.;TIG; 9 552 566 ; 42 455 848 ;Mining;;BC;Canada;Other;20060907;;;;;;;;;;;;;;;; 4 157 955 ; 1 013 830 ; 1 126 ;11
V-04463;1180475;TSXV;Troubadour Resources Inc.;TR; 3 426 045 ; 68 520 894 ;Mining;;BC;Canada;Other;20180611;;;;;;;;;;;;;;;; 60 262 845 ; 11 537 089 ; 8 342 ;11
V-02019;1023293;TSXV;TRU Precious Metals Corp.;TRU; 3 288 436 ; 164 421 818 ;Mining;;NB;Canada;COB;20180411;;;;;;;;;;;;;;;; 27 067 488 ; 695 119 ; 1 347 ;11
V-04561;1181645;TSXV;TrustBIX Inc.;TBIX; 1 783 040 ; 118 869 330 ;Technology;;AB;Canada;Other;20190429;;;;;;;;;;;;;; Software ;; 17 036 883 ; 221 745 ; 563 ;11
V-02026;1056529;TSXV;Tsodilo Resources Limited;TSD; 9 085 574 ; 55 064 085 ;Mining;;ON;Canada;;;;OTCQB;;;;;;;;;;;;;; 3 229 095 ; 557 810 ; 825 ;11
V-03156;1134680;TSXV;Tudor Gold Corp.;TUD; 184 466 522 ; 233 501 926 ;Mining;;BC;Canada;QT from NEX;20160510;;;Y;Y;;;;;;;;;;;; 42 777 613 ; 38 158 611 ; 24 754 ;11
V-01041;1023430;TSXV;Tuktu Resources Ltd.;TUK; 22 084 183 ; 259 813 920 ;Mining;;AB;Canada;;;;;;;;;;;;;;;;;; 43 546 651 ; 3 950 458 ; 3 026 ;11
V-04735;1184986;TSXV;Tup Capital Inc.;TUP.P; 476 000 ; 11 900 000 ;CPC;;ON;Canada;IPO/CPC;20210531;;;Y;;;;;;;;;;;;;;;;
V-04622;1183317;TSXV;Turmalina Metals Corp.;TBX; 3 465 372 ; 99 010 629 ;Mining;;BC;Canada;Other;20191203;;;;;;;;;;;;;;;; 22 596 002 ; 2 782 724 ; 2 184 ;11
V-04421;1180840;TSXV;Turnium Technology Group Inc.;TTGI; 7 423 310 ; 164 962 446 ;Technology;;BC;Canada;QT;20220622;;;Y;;;;;;;;;;; Internet Software & Services ;; 12 478 522 ; 880 979 ; 1 182 ;11
V-04588;1183005;TSXV;TUT Fitness Group Inc.;GYM; 36 605 ; 3 660 536 ;Consumer Products & Services;;BC;Canada;QT;20211006;;;Y;;;;;;;;Consumer Discretionary;;;;; 1 164 212 ; 15 153 ; 110 ;7
V-04310;1023816;TSXV;TVI Pacific Inc.;TVI; 7 285 870 ; 728 587 039 ;Mining;;AB;Canada;TSX Comedown;20160802;;;;;;;;;;;;;;;; 62 729 318 ; 583 880 ; 815 ;11
V-02264;1105116;TSXV;Ucore Rare Metals Inc.;UCU; 41 330 907 ; 66 662 754 ;Mining;;BC;Canada;QT;20061010;;OTCQX;Y;;;;;;;;;;;;; 4 614 108 ; 3 250 880 ; 3 146 ;11
V-02272;1105308;TSXV;Ultra Lithium Inc.;ULT; 2 866 430 ; 191 095 351 ;Mining;;BC;Canada;Other;20060321;;OTCQB;;;;;;;;;;;;;; 11 637 066 ; 245 683 ; 703 ;11
V-02042;1072601;TSXV;Unigold Inc.;UGD; 16 455 346 ; 274 255 768 ;Mining;;ON;Canada;;20030211;;OTCQB;;;;;;;;;;;;;; 25 097 311 ; 1 463 347 ; 1 409 ;11
V-02046;1050964;TSXV;Uniserve Communications Corporation;USS; 4 831 426 ; 26 841 256 ;Comm. & Media;;BC;Canada;;;;;;;;;;;;;;;;;; 3 347 998 ; 255 836 ; 167 ;11
V-04348;1179605;TSXV;Universal Ibogaine Inc.;IBO; 4 568 557 ; 304 570 449 ;Life Sciences;;BC;Canada;QT;20211005;;;Y;;;;;;;;; Psychedelics ;;;; 16 587 751 ; 241 941 ; 697 ;11
V-04966;1187335;TSXV;Upstart Investments Inc.;UPT.P; 27 055 ; 5 411 000 ;CPC;;QC;Canada;IPO/CPC;20230629;;;Y;;;;;;;;;;;;; 205 787 ; 12 048 ; 37 ;5
V-04794;1185565;TSXV;Urban Infrastructure Group Inc.;UIG; 8 361 033 ; 104 512 916 ;Industrial Products & Services;;ON;Canada;QT;20240326;;;Y;;;;;;;;;;;;; 2 289 674 ; 328 256 ; 354 ;9
V-02062;1023265;TSXV;Urbanfund Corp.;UFC; 44 490 419 ; 53 602 915 ;Real Estate;;ON;Canada;;;;;;;;;;;;;;; Real Estate Operating Companies ;;; 496 420 ; 414 432 ; 329 ;11
V-03868;1147385;TSXV;Urbanimmersive  Inc.;UI; 1 460 715 ; 73 035 730 ;Technology;;QC;Canada;QT;20121015;;;Y;;;;;;;;;;; Internet Software & Services ;; 4 806 696 ; 174 155 ; 345 ;2
V-02379;1108742;TSXV;URZ3 Energy Corp.;URZ; 4 994 732 ; 33 298 210 ;Mining;;QC;Canada;QT;20070305;;OTCQB;Y;;;;;;;;;;;;; 3 921 240 ; 642 679 ; 789 ;11
V-02673;1115100;TSXV;US Copper Corp.;USCU; 3 654 639 ; 121 821 294 ;Mining;;ON;Canada;QT;20090224;;OTCQB;Y;;;;;;;;;;;;; 11 826 970 ; 396 472 ; 612 ;11
V-04509;1181430;TSXV;Usha Resources Ltd.;USHA; 4 036 796 ; 89 706 586 ;Mining;;BC;Canada;QT;20191211;;OTCQB;Y;;;;;;;;;;;;; 38 221 255 ; 3 487 529 ; 3 266 ;11
V-04984;1187340;TSXV;V Ten Capital Corp.;VTEN.P; 840 240 ; 7 002 000 ;CPC;;BC;Canada;IPO/CPC;20230927;;;Y;;;;;;;;;;;;; 118 950 ; 14 455 ; 24 ;9
V-03822;1135691;TSXV;Val-D'Or Mining Corporation;VZZ; 4 126 773 ; 82 535 459 ;Mining;;QC;Canada;Other;20110715;;;;;;;;;;;;;;;; 3 171 169 ; 184 914 ; 215 ;11
V-04660;1183920;TSXV;Valencia Capital Inc.;VAL.P; 910 712 ; 11 383 900 ;CPC;;BC;Canada;IPO/CPC;20200814;;;Y;;;;;;;;;;;;;;;;
V-03919;1148390;TSXV;Valhalla Metals Inc.;VMXX; 3 326 580 ; 35 016 636 ;Mining;;BC;Canada;RTO;20220928;;OTCQB;Y;;;;;;;;;;;;; 951 567 ; 119 350 ; 220 ;11
V-04836;1184580;TSXV;Valkea Resources Corp.;OZ; 11 608 453 ; 32 245 702 ;Mining;;BC;Canada;Other;20220106;;OTCQB;;;;;;;;;;;;;; 2 526 208 ; 664 316 ; 537 ;5
V-05008;1187865;TSXV;Valleyview Resources Ltd.;VVR; 2 283 750 ; 15 750 000 ;Mining;;BC;Canada;IPO;20240328;;;;;;;;;;;;;;;; 533 782 ; 69 237 ; 42 ;5
V-02855;1118523;TSXV;ValOre Metals Corp.;VO; 18 324 835 ; 229 060 439 ;Mining;;BC;Canada;Other;20080707;;OTCQB;;;;;;;;;;;;;; 87 208 648 ; 6 184 106 ; 5 353 ;11
V-01423;23197;TSXV;VanadiumCorp Resource Inc.;VRB; 1 622 052 ; 8 318 215 ;Mining;;BC;Canada;;;;;;;;;;;;;;;;;; 23 532 388 ; 857 100 ; 1 569 ;11
V-02083;39360;TSXV;Vantex Resources Ltd.;VAX; 192 369 ; 4 809 231 ;Mining;;BC;Canada;;;;;;;;;;;;;;;;;; 710 812 ; 40 715 ; 161 ;11
V-02826;1118178;TSXV;Vatic Ventures Corp.;VCV; 1 447 299 ; 41 351 394 ;Mining;Agriculture;BC;Canada;QT from NEX;20110127;;OTCQB;Y;;;;;;;;;;;;; 8 526 031 ; 454 982 ; 359 ;11
V-03742;1141815;TSXV;Vaxil Bio Ltd.;VXL; 684 895 ; 136 978 973 ;Life Sciences;;Israel;Other;RTO;20160310;;;;;;;;Y;;;; Pharmaceuticals ;;;; 6 016 022 ; 84 915 ; 287 ;4
V-04079;1161501;TSXV;Velocity Minerals Ltd.;VLC; 35 334 071 ; 196 300 395 ;Mining;;BC;Canada;TSX Comedown;20121106;;OTCQB;;;;;;;;;;;;;; 3 899 904 ; 534 721 ; 423 ;11
V-00512;24104;TSXV;Velox Energy Materials Inc.;VLX; 10 605 215 ; 88 376 789 ;Mining;;ON;Canada;;;;;;;;;;;;;;;;;; 9 229 215 ; 589 073 ; 507 ;11
V-03661;1135990;TSXV;Vendetta Mining Corp.;VTT; 5 440 336 ; 362 689 057 ;Mining;;BC;Canada;IPO;20101018;;;;;;;;;;;;;;;; 18 671 587 ; 334 189 ; 541 ;11
V-03648;1132970;TSXV;Venerable Ventures Ltd.;VLV; 2 867 035 ; 17 918 969 ;Mining;;BC;Canada;QT;20110525;;;Y;;;;;;;;;;;;; 1 227 974 ; 120 987 ; 114 ;8
V-01164;1102962;TSXV;VentriPoint Diagnostics Ltd.;VPT; 17 822 021 ; 162 018 376 ;Life Sciences;;WA;USA;QT;20070926;;OTCQB;Y;;;Seattle;;;;;; Healthcare Technology ;;;; 25 249 895 ; 5 294 198 ; 5 851 ;11
V-01875;14569;TSXV;Venzee Technologies Inc.;VENZ; 4 794 404 ; 30 931 637 ;Technology;;IL;USA;RTO from NEX;20180105;;;;;;Chicago;;;;;;;; Software ;; 22 201 254 ; 1 158 677 ; 1 255 ;11
V-04250;1172465;TSXV;Vertex Resource Group Ltd.;VTX; 31 927 664 ; 112 026 890 ;Industrial Products & Services;Energy Services;AB;Canada;QT;20171018;;;Y;;;;;;;;;;;;; 8 536 643 ; 2 926 794 ; 725 ;11
V-02662;1113853;TSXV;Vertical Exploration Inc.;VERT; 4 407 122 ; 146 904 053 ;Mining;Agriculture;BC;Canada;IPO;20071126;;;;;;;;;;;;;;;; 32 886 081 ; 1 396 838 ; 1 172 ;11
V-04736;1184940;TSXV;Veteran Capital Corp.;VCC.P; 222 500 ; 4 450 000 ;CPC;;AB;Canada;IPO/CPC;20210527;;;Y;;;;;;;;;;;;; 50 000 ; 2 760 ; 15 ;3
V-04170;1165300;TSXV;Vicinity Motor Corp.;VMC; 3 533 278 ; 50 475 398 ;Industrial Products & Services;;BC;Canada;IPO;20131213;NasdaqCM;;;;;;;;;;;;;;; 26 034 864 ; 10 397 093 ; 14 820 ;10
V-04936;1186950;TSXV;Victory Opportunities 1 Corp.;VOC.P; 95 820 ; 6 388 000 ;CPC;;BC;Canada;IPO/CPC;20221222;;;Y;;;;;;;;;;;;; 34 502 ; 1 595 ; 11 ;6
V-02107;1074443;TSXV;Vior Inc.;VIO; 45 151 401 ; 250 841 116 ;Mining;;QC;Canada;;;;OTCQB;;;;;;;;;;;;;; 27 902 988 ; 4 824 491 ; 4 688 ;11
V-04624;1183196;TSXV;VIP Entertainment Technologies Inc.;VIP; 194 656 ; 38 931 252 ;Technology;Gaming;AB;Canada;QT;20220714;;;Y;;;;;;;;;;; Gaming ;; 15 438 418 ; 330 250 ; 461 ;9
V-05000;1187545;TSXV;Viridian Metals Inc.;VRDN; 16 122 905 ; 49 608 938 ;Mining;;BC;Canada;QT;20241108;;;Y;;;;;;;;;;;;; 102 119 ; 28 787 ; 47 ;2
V-04060;1153800;TSXV;Viscount Mining Corp.;VML; 25 900 328 ; 110 214 162 ;Mining;;BC;Canada;QT;20130725;;OTCQX;Y;;;;;;;;;;;;; 7 525 405 ; 1 718 847 ; 2 114 ;11
V-02563;1113391;TSXV;Visible Gold Mines Inc.;VGD; 2 600 861 ; 37 155 164 ;Mining;;QC;Canada;Other;20070717;;;;;;;;;;;;;;;; 4 883 528 ; 449 850 ; 525 ;11
V-00021;25012;TSXV;Vision Lithium inc.;VLI; 5 247 050 ; 262 352 485 ;Mining;;QC;Canada;;;;OTCQB;;;;;;;;;;;;;; 25 095 099 ; 825 355 ; 2 170 ;11
V-01578;1064610;TSXV;Visionary Metals Corp.;VIZ; 11 871 487 ; 158 286 497 ;Mining;;BC;Canada;;;;;Y;;;;;;;;;;;;; 3 215 828 ; 220 321 ; 347 ;11
V-00309;1052334;TSXV;Visionstate Corp.;VIS; 7 203 790 ; 240 126 335 ;Technology;;AB;Canada;;;;;Y;;;;;;;;;;; Software ;; 38 388 911 ; 1 201 099 ; 1 036 ;11
V-02448;1110287;TSXV;Vital Energy Inc.;VUX; 16 539 994 ; 82 699 971 ;Oil & Gas;;AB;Canada;RTO;20140623;;;Y;;;;;;;;;;;;; 3 512 486 ; 786 340 ; 598 ;11
V-02116;41131;TSXV;Vitality Products Inc.;VPI; 1 035 282 ; 41 411 285 ;Life Sciences;;BC;Canada;;;;;;;;;;;;;; Pharmaceuticals ;;;; 1 946 828 ; 51 208 ; 111 ;10
V-02117;1023802;TSXV;Vitreous Glass Inc.;VCI; 33 264 457 ; 6 336 087 ;Clean Technology & Renewable Energy;;AB;Canada;;;;;;;;;;;Industrial Products & Services;Low Impact Material and Products;;;;;; 384 807 ; 2 025 707 ; 1 105 ;11
V-03079;1128565;TSXV;Viva Gold Corp.;VAU; 22 602 292 ; 132 954 661 ;Mining;;BC;Canada;QT from NEX;20171108;;OTCQB;Y;;;;;;;;;;;;; 14 300 404 ; 2 173 410 ; 2 577 ;11
V-04789;1185195;TSXV;Vizsla Copper Corp.;VCU; 16 638 737 ; 227 927 909 ;Mining;;BC;Canada;Other;20210917;;OTCQB;;;;;;;;;;;;;; 47 439 842 ; 4 156 103 ; 4 205 ;11
V-05024;1188305;TSXV;Vizsla Royalties Corp.;VROY; 46 990 590 ; 29 740 880 ;Mining;;BC;Canada;Other;20240826;;;;;;;;;;;;;;;; 3 216 563 ; 5 244 219 ; 7 445 ;4
V-04390;1180051;TSXV;Volatus Aerospace Inc.;FLT; 67 919 334 ; 468 409 201 ;Technology;;ON;Canada;Other;20171227;;OTCQX;;;;;;;;;;;; Hardware & Equipment ;; 61 203 810 ; 13 308 537 ; 20 460 ;11
V-02812;1114439;TSXV;Volcanic Gold Mines Inc.;VG; 2 277 561 ; 45 551 210 ;Mining;;BC;Canada;QT;20100201;;;Y;;;;;;;;;;;;; 10 927 665 ; 1 401 664 ; 1 633 ;11
V-01985;1044272;TSXV;Volt Carbon Technologies Inc.;VCT; 5 482 597 ; 219 303 889 ;Mining;;AB;Canada;;;;OTCQB;;;;;;;;;;;;;; 23 894 271 ; 954 905 ; 1 484 ;11
V-01754;1062262;TSXV;Volt Lithium Corp.;VLT; 49 288 127 ; 164 293 755 ;Mining;;ON;Canada;;;;OTCQB;;;;;;;;;;;;;; 55 852 090 ; 16 285 419 ; 11 629 ;11
V-04389;1178825;TSXV;Vortex Metals Inc.;VMS; 6 803 992 ; 80 046 968 ;Mining;;BC;Canada;QT;20220510;;OTCQB;Y;;;;;;;;;;;;; 24 224 358 ; 2 438 147 ; 1 815 ;11
V-02599;1115128;TSXV;Voxtur Analytics Corp.;VXTR; 52 860 933 ; 755 156 186 ;Technology;;ON;Canada;QT;20080407;;OTCQB;Y;Y;;;;;;;;;; Fintech ;; 61 283 233 ; 6 450 787 ; 6 027 ;11
V-04006;1152795;TSXV;Voyageur Pharmaceuticals Ltd.;VM; 9 065 756 ; 139 473 176 ;Mining;;AB;Canada;QT from NEX;20170307;;;Y;;;;;;;;;;;;; 16 521 935 ; 1 146 564 ; 1 168 ;11
V-04267;1175165;TSXV;VR Resources Ltd.;VRR; 3 014 976 ; 120 599 021 ;Mining;;BC;Canada;QT;20170323;;;Y;;;;;;;;;;;;; 38 898 329 ; 3 502 222 ; 3 044 ;11
V-02119;1023581;TSXV;Vulcan Minerals Inc.;VUL; 14 224 019 ; 129 309 265 ;Mining;;NL;Canada;;;;;;;;;;;;;;;;;; 13 205 411 ; 1 783 704 ; 1 975 ;11
V-02071;22442;TSXV;VVC Exploration Corp.;VVC; 17 180 454 ; 572 681 815 ;Mining;;ON;Canada;;20011001;;OTCQB;;;;;;;;;;;;;; 9 827 898 ; 347 712 ; 668 ;11
V-04024;1155186;TSXV;Walker River Resources Corp.;WRR; 8 994 397 ; 48 618 362 ;Mining;;BC;Canada;IPO;20120629;;;;;;;;;;;;;;;; 10 283 319 ; 2 260 365 ; 2 143 ;11
V-02127;1062299;TSXV;Waseco Resources Inc.;WRI; 833 628 ; 41 681 390 ;Mining;;ON;Canada;;;;;;;;;;;;;;;;;; 1 328 185 ; 28 821 ; 59 ;10
V-02744;1115369;TSXV;Water Ways Technologies Inc.;WWT; 743 927 ; 148 785 346 ;Technology;Agriculture;Israel;Other;QT from NEX;20190319;;;Y;;;;;Y;;;;;; Hardware & Equipment ;; 19 680 600 ; 381 622 ; 900 ;11
V-04336;1178945;TSXV;Waverley Pharma Inc.;WAVE; 1 080 000 ; 54 000 000 ;Life Sciences;;MB;Canada;QT;20171027;;;Y;;;;;;;;; Biotechnology ;;;; 1 233 483 ; 22 668 ; 151 ;11
V-02139;1023508;TSXV;Wealth Minerals Ltd.;WML; 18 474 827 ; 335 905 941 ;Mining;;BC;Canada;;;SSEV;OTCQB;;;;;;;;;;;;;; 21 683 737 ; 3 241 078 ; 4 362 ;11
V-04814;1185615;TSXV;Wellfield Technologies Inc.;WFLD; 6 674 189 ; 190 691 123 ;Technology;Blockchain/Cryptocurrency;Israel;Other;Other;20211130;;;;;;;;Y;;;;;; Fintech ;; 54 814 781 ; 4 089 536 ; 4 512 ;11
V-00861;1023632;TSXV;Wescan Energy Corp.;WCE; 4 016 066 ; 44 622 958 ;Oil & Gas;;AB;Canada;;;;;;;;;;;;;;;;;; 8 755 221 ; 601 750 ; 656 ;11
V-02144;1097760;TSXV;Wescan Goldfields Inc.;WGF; 799 265 ; 53 284 320 ;Mining;;SK;Canada;;;;;;;;;;;;;;;;;; 546 808 ; 14 211 ; 124 ;11
V-02355;1106552;TSXV;West High Yield (W.H.Y.) Resources Ltd.;WHY; 25 309 908 ; 101 239 632 ;Mining;;AB;Canada;Other;20060801;;;;;;;;;;;;;;;; 18 779 476 ; 4 953 994 ; 5 577 ;11
V-00568;33265;TSXV;West Red Lake Gold Mines Ltd.;WRLG; 175 236 854 ; 318 612 461 ;Mining;;BC;Canada;;;;OTCQB;;Y;Y;;;;;;;;;;; 148 696 312 ; 93 254 569 ; 42 967 ;11
V-02617;1113805;TSXV;West Vault Mining Inc.;WVM; 56 800 629 ; 57 959 826 ;Mining;;BC;Canada;QT;20100531;;OTCQX;Y;;;;;;;;;;;;; 1 831 103 ; 1 845 353 ; 981 ;11
V-04100;1160695;TSXV;Westaim Corporation (The);WED; 634 453 306 ; 128 172 385 ;Financial Services;;ON;Canada;TSX Comedown;20130109;;;;Y;Y;;;;;;;;;;; 33 971 462 ; 143 675 653 ; 45 652 ;11
V-02150;41339;TSXV;WestBond Enterprises Corporation;WBE; 7 125 160 ; 35 625 800 ;Consumer Products & Services;Forest Products & Paper;BC;Canada;;;;;;;;;;;;;Consumer Staples;;;;; 3 604 796 ; 525 467 ; 601 ;11
V-01579;15722;TSXV;Westbridge Renewable Energy Corp.;WEB; 82 058 549 ; 101 306 851 ;Clean Technology & Renewable Energy;;BC;Canada;RTO from NEX;20210621;;OTCQX;;;Y;;;;Industrial Products & Services;Renewable Energy Equipment Manufacturing and Tech;;;;;; 7 811 794 ; 7 081 608 ; 3 523 ;11
V-04815;1185020;TSXV;Western Alaska Minerals Corp.;WAM; 26 647 513 ; 41 636 739 ;Mining;;AZ;USA;Other;20211115;;;;;;Tucson;;;;;;;;;; 13 496 675 ; 9 844 209 ; 7 789 ;11
V-03791;1136050;TSXV;Western Exploration Inc.;WEX; 44 069 301 ; 45 432 269 ;Mining;;NV;USA;RTO;20220119;;OTCQX;;;;Reno;;;;;;;;;; 6 279 676 ; 6 537 462 ; 5 529 ;11
V-04484;1181747;TSXV;Western Gold Exploration Ltd.;WGLD; 5 427 876 ; 67 848 445 ;Mining;;Scotland;UK/Europe;QT;20201029;;;Y;;;;;;;;;;;;; 719 983 ; 53 366 ; 90 ;11
V-04285;1176495;TSXV;Western Investment Company of Canada Limited (The);WI; 25 761 780 ; 55 401 678 ;Industrial Products & Services;;AB;Canada;QT;20161220;;;Y;;;;;;;;;;;;; 14 184 916 ; 3 060 664 ; 1 318 ;11
V-04797;1185060;TSXV;Western Metallica Resources Corp.;WMS; 1 793 216 ; 71 728 630 ;Mining;;ON;Canada;QT;20220419;;;Y;;;;;;;;;;;;; 33 135 506 ; 1 286 995 ; 871 ;11
V-02155;1019560;TSXV;Western Pacific Trust Company;WP; 6 836 325 ; 26 293 558 ;Financial Services;;BC;Canada;;;;;;;;;;;;;;;;;; 749 427 ; 159 002 ; 127 ;11
V-02936;1113827;TSXV;Westgate Energy Inc.;WGT; 9 310 689 ; 50 328 051 ;Oil & Gas;;AB;Canada;RTO from NEX;20240611;;;;;;;;;;;;;;;; 10 920 844 ; 2 720 234 ; 3 038 ;6
V-03704;1136465;TSXV;Westhaven Gold Corp.;WHN; 21 065 427 ; 183 177 627 ;Mining;;BC;Canada;QT;20110720;;;Y;;;;;;;;;;;;; 30 699 221 ; 5 258 963 ; 4 625 ;11
V-00459;34214;TSXV;WestKam Gold Corp.;WKG; 2 528 844 ; 25 288 440 ;Mining;;BC;Canada;;;;;;;;;;;;;;;;;; 8 865 201 ; 899 521 ; 615 ;11
V-04765;1185095;TSXV;Whatcom Capital II Corp.;WAT.P; 975 000 ; 15 000 000 ;CPC;;BC;Canada;IPO/CPC;20210727;;;Y;;;;;;;;;;;;; 734 125 ; 55 731 ; 74 ;10
V-01733;782165;TSXV;White Gold Corp.;WGO; 41 440 851 ; 176 344 045 ;Mining;;BC;Canada;;;;OTCQX;;;;;;;;;;;;;; 18 969 812 ; 5 528 427 ; 2 864 ;11
V-02466;1111498;TSXV;Whitemud Resources Inc.;WMK; 5 274 077 ; 34 026 300 ;Mining;;AB;Canada;Other;20070228;;;;;;;;;;;;;;;; 2 908 037 ; 618 380 ; 1 022 ;11
V-04802;1185530;TSXV;Whitewater Acquisition Corp.;WWA.P; 1 134 000 ; 8 100 000 ;CPC;;Australia;Australia/NZ/PNG;IPO/CPC;20211020;;;Y;;;;;;;;;;;;; 31 505 ; 4 944 ; 9 ;5
V-03927;1023697;TSXV;Wi2Wi Corporation;YTY; 14 538 165 ; 153 033 313 ;Technology;;CA;USA;RTO from NEX;20130205;;;;;;San Jose;;;;;;;; Hardware & Equipment ;; 19 738 226 ; 943 692 ; 580 ;11
V-04432;1180951;TSXV;Wildpack Beverage Inc.;CANS; 1 001 838 ; 100 183 769 ;Industrial Products & Services;;ON;Canada;QT;20210520;;;Y;;;;;;;;;;;;; 10 460 112 ; 461 387 ; 719 ;11
V-02491;1112388;TSXV;Wildsky Resources Inc.;WSK; 3 081 986 ; 41 093 141 ;Mining;;BC;Canada;Other;20070425;;;;;;;;;;;;;;;; 392 525 ; 46 756 ; 91 ;10
